FighterId,Fighter Name,age,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage
140000678,Alan Patrick,38.0,Alan,Patrick,Nuguette,Lightweight,1983-07-19,71.0,155.0,74.0,15.0,3.0,0.0,1.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,4.2,86.3,7.7,0.7,12.5,12.5,32.5
140000679,Douglas Silva de Andrade,36.0,Douglas,Silva de Andrade,D'Silva,Featherweight,1985-06-22,67.0,145.0,68.5,26.0,4.0,0.0,1.0,29.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,63.0,1.7,0.0,7.7,7.7,14.9
140000681,Lyoto Machida,43.0,Lyoto,Machida,The Dragon,Middleweight,1978-05-30,73.0,185.0,74.0,26.0,11.0,0.0,0.0,17.0,7.0,5.0,5.0,5.0,7.0,0.0,6.2,93.0,2.9,1.0,43.4,43.4,57.9
140000683,Mizuto Hirota,40.0,Mizuto,Hirota,Pugnus,Lightweight,1981-05-05,67.0,155.0,67.5,18.0,11.0,2.0,0.0,15.0,2.0,0.0,2.0,5.0,0.0,0.0,8.0,62.7,3.2,0.3,0.0,0.0,7.7
140000684,Ben Nguyen,33.0,Ben,Nguyen,10,Flyweight,1988-08-03,65.0,135.0,65.0,15.0,9.0,0.0,0.0,11.0,14.0,12.0,5.0,0.0,0.0,0.0,8.4,69.2,0.6,2.4,9.9,9.9,9.9
140000685,Jeremy Kennedy,28.0,Jeremy,Kennedy,The Bandit,Featherweight,1992-09-16,71.0,145.0,71.0,16.0,3.0,0.0,1.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,5.3,71.3,13.7,0.0,0.0,0.0,38.6
140000686,Rob Wilkinson,29.0,Rob,Wilkinson,Razor,Middleweight,1992-02-22,74.0,185.0,80.0,11.0,2.0,0.0,0.0,10.0,5.0,14.0,0.0,0.0,0.0,0.0,6.5,77.2,10.7,0.0,0.0,0.0,0.0
140000687,Damien Brown,36.0,Damien,Brown,Beatdown,Lightweight,1984-12-25,70.0,155.0,68.5,19.0,13.0,0.0,0.0,7.0,7.0,14.0,10.0,0.0,0.0,0.0,8.7,59.6,1.6,1.6,8.2,8.2,8.2
140000689,Cyril Asker,35.0,Cyril,Asker,Silverback,Heavyweight,1985-12-24,72.0,250.0,74.0,9.0,4.0,0.0,0.0,10.0,7.0,7.0,2.0,0.0,0.0,0.0,8.0,60.3,10.5,2.1,11.9,11.9,0.0
140000690,Mark Hunt,47.0,Mark,Hunt,Super Samoan,Heavyweight,1974-03-23,70.0,265.0,72.0,13.0,14.0,1.0,1.0,15.0,12.0,0.0,11.0,0.0,5.0,0.0,6.7,80.1,1.2,0.5,53.2,53.2,16.0
140000692,Joshua Burkman,41.0,Joshua,Burkman,The People's Warrior,Welterweight,1980-04-10,70.0,170.0,72.0,28.0,18.0,0.0,0.0,11.0,5.0,15.0,14.0,0.0,0.0,0.0,6.4,67.3,6.0,0.7,5.1,5.1,13.1
140000694,Roberto Sanchez,35.0,Roberto,Sanchez,Little Fury,Flyweight,1986-03-05,66.0,125.0,66.5,8.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,2.3,63.0,8.6,1.7,0.0,0.0,0.0
140000695,Brian Camozzi,30.0,Brian,Camozzi,Mantis,Welterweight,1991-06-24,74.0,170.0,78.0,7.0,5.0,0.0,0.0,7.0,5.0,10.0,2.0,2.0,0.0,0.0,7.5,40.8,0.0,1.7,0.0,0.0,0.0
140000696,Sage Northcutt,25.0,Sage,Northcutt,Super,Welterweight,1996-03-01,72.0,170.0,71.5,11.0,3.0,0.0,0.0,12.0,2.0,7.0,5.0,0.0,0.0,0.0,8.5,80.8,4.3,1.4,23.7,23.7,35.6
140000697,Thibault Gouti,34.0,Thibault,Gouti,GT,Lightweight,1987-02-27,70.0,155.0,72.5,12.0,5.0,0.0,0.0,10.0,2.0,14.0,5.0,0.0,0.0,0.0,8.8,53.2,2.9,0.7,14.0,14.0,0.0
140000698,Albert Morales,30.0,Albert,Morales,The Warrior,Bantamweight,1991-05-25,69.0,135.0,72.0,10.0,7.0,1.0,0.0,10.0,5.0,10.0,7.0,0.0,0.0,0.0,9.1,55.2,2.2,0.4,0.0,0.0,12.9
140000702,Brian Kelleher,34.0,Brian,Kelleher,Boom,Featherweight,1986-08-19,66.0,145.0,66.0,22.0,12.0,0.0,0.0,12.0,2.0,15.0,14.0,0.0,0.0,0.0,9.3,72.4,2.4,1.6,14.0,14.0,7.0
140000704,Jordan Johnson,32.0,Jordan,Johnson,Big Swingin,Light Heavyweight,1988-11-18,73.0,205.0,79.0,12.0,2.0,1.0,0.0,5.0,2.0,10.0,0.0,2.0,2.0,0.0,8.2,94.4,7.7,2.8,0.0,0.0,46.3
140000705,Bryan Caraway,37.0,Bryan,Caraway,Kid Lightning,Bantamweight,1984-08-04,68.0,135.0,68.0,21.0,10.0,0.0,0.0,5.0,7.0,25.0,5.0,0.0,0.0,0.0,6.0,74.3,6.1,1.8,0.0,0.0,15.4
140000706,Mike Pyle,45.0,Mike,Pyle,Quicksand,Welterweight,1975-09-18,73.0,170.0,74.0,27.0,14.0,1.0,0.0,11.0,12.0,25.0,10.0,0.0,0.0,0.0,6.5,70.9,4.3,3.7,18.4,18.4,14.7
140000707,CB Dollaway,38.0,CB,Dollaway,The Doberman,Middleweight,1983-08-10,74.0,185.0,76.0,17.0,10.0,0.0,0.0,14.0,14.0,7.0,5.0,0.0,5.0,0.0,6.3,90.9,8.5,2.8,11.9,11.9,35.6
140000708,Hector Lombard,43.0,Hector,Lombard,Lightning,Welterweight,1978-02-02,69.0,185.0,71.0,34.0,10.0,1.0,1.0,29.0,7.0,11.0,0.0,17.0,0.0,0.0,7.2,86.9,4.0,1.1,10.2,10.2,5.1
140000711,Sean O'Malley,26.0,Sean,O'Malley,Sugar,Bantamweight,1994-10-24,71.0,135.0,72.0,14.0,1.0,0.0,0.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,12.7,97.2,1.5,1.5,51.5,51.5,20.6
140000712,Brian Ortega,30.0,Brian,Ortega,T-City,Featherweight,1991-02-21,68.0,145.0,69.0,15.0,1.0,0.0,1.0,7.0,2.0,11.0,0.0,2.0,2.0,2.0,10.2,60.6,1.9,2.5,27.3,27.3,14.0
140000714,Dmitry Sosnovskiy,32.0,Dmitry,Sosnovskiy,Wicked Machine,Heavyweight,1989-07-06,75.0,240.0,77.0,11.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,108.1,7.5,7.5,0.0,0.0,0.0
140000715,Kajan Johnson,37.0,Kajan,Johnson,Ragin,Lightweight,1984-04-21,71.0,155.0,75.5,23.0,14.0,1.0,0.0,12.0,12.0,17.0,10.0,0.0,2.0,0.0,5.9,66.3,3.7,0.4,6.3,6.3,12.2
140000716,Oliver Enkamp,29.0,Oliver,Enkamp,The Future,Welterweight,1991-10-08,72.0,170.0,77.0,10.0,2.0,0.0,0.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,5.7,56.0,2.1,0.0,0.0,0.0,0.0
140000718,Terrion Ware,35.0,Terrion,Ware,Flash,Bantamweight,1986-03-31,68.0,135.0,71.0,17.0,10.0,0.0,0.0,14.0,0.0,7.0,7.0,0.0,5.0,0.0,9.6,50.2,1.2,0.0,0.0,0.0,0.0
140000719,Tom Duquesnoy,28.0,Tom,Duquesnoy,Fire Kid,Bantamweight,1993-06-21,67.0,135.0,68.0,16.0,2.0,0.0,0.0,12.0,0.0,10.0,2.0,0.0,0.0,0.0,9.1,70.0,1.0,0.0,12.5,12.5,12.5
140000720,Fabricio Werdum,44.0,Fabricio,Werdum,Vai Cavalo,Heavyweight,1977-07-30,76.0,241.0,77.0,24.0,9.0,1.0,1.0,14.0,7.0,19.0,0.0,5.0,2.0,0.0,8.6,94.6,4.2,2.8,27.3,27.3,27.3
140000724,Chris Gruetzemacher,35.0,Chris,Gruetzemacher,Gritz,Lightweight,1986-06-16,68.0,156.0,68.0,15.0,4.0,0.0,0.0,11.0,2.0,7.0,7.0,0.0,0.0,0.0,10.7,98.0,0.0,0.0,12.5,12.5,16.3
140000725,Patrick Williams,39.0,Patrick,Williams,The Animal,Bantamweight,1981-09-07,68.0,135.0,73.0,8.0,6.0,0.0,0.0,10.0,7.0,7.0,2.0,0.0,0.0,0.0,9.8,79.6,6.5,1.3,0.0,0.0,0.0
140000727,Adam Wieczorek,29.0,Adam,Wieczorek,Siwy,Heavyweight,1992-02-05,77.0,250.0,81.0,10.0,2.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,59.8,1.0,1.0,0.0,0.0,12.9
140000728,Yushin Okami,40.0,Yushin,Okami,Thunder,Welterweight,1981-07-21,74.0,170.0,75.0,36.0,15.0,0.0,0.0,19.0,14.0,12.0,2.0,0.0,5.0,0.0,4.9,59.4,4.7,1.1,13.4,13.4,33.6
140000730,John Moraga,37.0,John,Moraga,Chicano,Flyweight,1984-03-20,66.0,125.0,66.0,19.0,7.0,0.0,0.0,7.0,5.0,12.0,2.0,0.0,2.0,0.0,6.1,78.6,1.5,2.6,11.9,11.9,17.8
140000731,Ricky Rainey,38.0,Ricky,Rainey,The Sniper,Welterweight,1983-06-29,73.0,170.0,77.0,13.0,6.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,0.0,6.1,75.3,2.3,0.0,0.0,0.0,0.0
140000732,Luan Chagas,28.0,Luan,Chagas,Tarzan,Welterweight,1993-06-17,72.0,170.0,75.0,15.0,3.0,1.0,0.0,14.0,2.0,14.0,5.0,0.0,0.0,0.0,9.9,72.7,0.8,0.8,0.0,0.0,0.0
140000734,Alex Garcia,34.0,Alex,Garcia,The Dominican Nightmare,Welterweight,1987-07-14,69.0,170.0,72.0,15.0,6.0,0.0,0.0,14.0,5.0,14.0,0.0,0.0,0.0,0.0,4.3,48.4,8.9,0.3,14.7,14.7,14.7
140000735,Brett Johns,29.0,Brett,Johns,The Pikey,Bantamweight,1992-02-21,67.0,135.0,71.0,17.0,3.0,0.0,0.0,5.0,0.0,14.0,0.0,5.0,0.0,0.0,6.8,99.3,11.7,2.4,0.0,0.0,24.4
140000736,Chase Sherman,31.0,Chase,Sherman,The Vanilla Gorilla,Heavyweight,1989-11-16,76.0,251.0,78.0,15.0,7.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,14.3,73.8,0.0,0.0,14.0,14.0,10.8
140000738,Ramazan Emeev,34.0,Ramazan,Emeev,Gorets,Welterweight,1987-05-23,70.0,170.0,76.0,20.0,4.0,0.0,0.0,7.0,2.0,11.0,2.0,12.0,2.0,0.0,6.0,85.0,5.6,1.2,0.0,0.0,32.2
140000739,Alberto Mina,39.0,Alberto,Mina,Soldier of God,Welterweight,1982-05-02,72.0,170.0,77.5,13.0,1.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,7.7,60.2,4.4,0.0,22.1,22.1,11.0
140000741,Sean Strickland,30.0,Sean,Strickland,Tarzan,Middleweight,1991-02-27,73.0,185.0,76.0,24.0,3.0,0.0,0.0,15.0,2.0,10.0,0.0,0.0,0.0,0.0,13.0,66.1,3.1,0.8,17.2,17.2,40.0
140000742,Vitor Belfort,44.0,Vitor,Belfort,The Phenom,Middleweight,1977-04-01,72.0,185.0,74.0,26.0,14.0,0.0,1.0,28.0,11.0,7.0,5.0,5.0,10.0,0.0,3.8,71.7,2.4,1.5,56.5,56.5,18.8
140000745,Henry Briones,40.0,Henry,Briones,Bure,Bantamweight,1980-10-22,67.0,135.0,69.0,16.0,8.0,1.0,0.0,12.0,2.0,14.0,5.0,0.0,0.0,0.0,8.3,65.9,0.0,1.4,0.0,0.0,0.0
140000746,Chad Laprise,35.0,Chad,Laprise,The Disciple,Welterweight,1986-07-23,70.0,170.0,71.0,14.0,4.0,0.0,0.0,12.0,7.0,2.0,0.0,2.0,0.0,0.0,11.4,66.1,2.5,0.0,27.3,27.3,27.3
140000747,Diego Rivas,29.0,Diego,Rivas,Pitbull,Bantamweight,1991-11-11,68.0,135.0,69.0,7.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,3.3,62.3,4.3,2.1,17.2,17.2,17.2
140000748,Bradley Scott,32.0,Bradley,Scott,Bear,Welterweight,1989-06-24,73.0,170.0,76.0,12.0,6.0,0.0,0.0,12.0,2.0,12.0,2.0,0.0,2.0,0.0,8.4,64.2,0.8,1.5,0.0,0.0,13.3
140000751,Jason Knight,29.0,Jason,Knight,The Kid,Lightweight,1992-07-14,72.0,145.0,71.0,20.0,6.0,0.0,0.0,7.0,2.0,20.0,0.0,0.0,0.0,0.0,7.0,66.5,3.1,4.1,9.5,9.5,12.4
140000752,Neil Magny,34.0,Neil,Magny,The Haitian Sensation,Welterweight,1987-08-03,75.0,170.0,80.0,25.0,9.0,0.0,0.0,11.0,7.0,7.0,10.0,0.0,0.0,0.0,8.7,90.2,5.8,0.7,22.7,22.7,54.5
140000753,Craig White,31.0,Craig,White,The Thundercat,Welterweight,1990-07-01,74.0,185.0,76.0,14.0,12.0,0.0,0.0,12.0,7.0,14.0,14.0,0.0,0.0,0.0,2.9,62.8,0.0,1.8,0.0,0.0,0.0
140000754,Jarred Brooks,28.0,Jarred,Brooks,The Monkey God,Flyweight,1993-05-02,63.0,125.0,62.0,16.0,2.0,0.0,1.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,5.1,71.2,10.8,1.4,0.0,0.0,19.3
140000759,Rashad Coulter,39.0,Rashad,Coulter,Daywalker,Light Heavyweight,1981-11-27,72.0,205.0,76.0,9.0,5.0,0.0,0.0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,11.5,86.7,0.0,0.0,0.0,0.0,11.9
140000761,Mike Jackson,36.0,Mike,Jackson,The Truth,Welterweight,1985-03-22,74.0,170.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.1,90.7,2.3,0.0,0.0,0.0,0.0
140000763,Will Santiago Jr.,38.0,Will,Santiago Jr.,The Brown Bomber,Welterweight,1983-02-08,70.0,170.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5,60.7,2.4,0.0,0.0,0.0,0.0
140000770,Emiliano Sordi,30.0,Emiliano,Sordi,He-Man,Light Heavyweight,1991-02-15,74.0,205.0,77.0,23.0,8.0,1.0,0.0,25.0,7.0,14.0,10.0,2.0,0.0,0.0,11.4,78.7,0.0,12.8,0.0,0.0,0.0
140000772,Jordan Wright,29.0,Jordan,Wright,The Beverley Hills Ninja,Middleweight,1991-10-07,74.0,185.0,77.0,12.0,1.0,0.0,1.0,11.0,2.0,12.0,0.0,0.0,0.0,0.0,11.0,106.0,0.0,0.0,11.0,11.0,0.0
140000773,Yazan Hajeh,28.0,Yazan,Hajeh,Yazzle Dazzle,Featherweight,1992-09-04,67.0,145.0,0.0,6.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7,38.6,0.0,0.0,0.0,0.0,0.0
140000775,Ulka Sasaki,31.0,Ulka,Sasaki,Ulka,Bantamweight,1989-10-07,70.0,125.0,71.0,22.0,8.0,2.0,0.0,5.0,5.0,19.0,10.0,0.0,0.0,0.0,5.1,80.5,7.2,2.8,0.0,0.0,0.0
140000776,Jenel Lausa,33.0,Jenel,Lausa,The Demolition Man,Flyweight,1988-08-01,65.0,125.0,68.5,7.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.4,65.5,1.3,2.0,0.0,0.0,12.9
140000779,Shinsho Anzai,35.0,Shinsho,Anzai,Animal,Welterweight,1985-12-01,67.0,170.0,70.5,11.0,4.0,0.0,0.0,11.0,5.0,0.0,2.0,0.0,0.0,0.0,7.7,89.9,4.4,0.0,0.0,0.0,11.9
140000780,Rolando Dy,30.0,Rolando,Dy,Dy Incredible,Featherweight,1991-08-11,69.0,145.0,69.5,9.0,7.0,0.0,1.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,7.2,58.1,0.7,0.0,0.0,0.0,13.3
140000783,Jamall Emmers,32.0,Jamall,Emmers,Pretty Boy,Featherweight,1989-07-24,70.0,145.0,74.0,18.0,5.0,0.0,0.0,11.0,5.0,7.0,2.0,0.0,2.0,0.0,13.7,80.9,6.9,0.0,0.0,0.0,10.4
140000789,Allan Zuniga,29.0,Allan,Zuniga,Tigre,Lightweight,1992-04-04,67.0,155.0,70.0,13.0,1.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,9.4,81.3,0.0,2.4,0.0,0.0,0.0
140000790,John Gunther,35.0,John,Gunther,The Machine,Lightweight,1985-11-24,69.0,155.0,72.0,7.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,3.9,58.4,10.9,0.0,0.0,0.0,17.2
140000792,Julian Marquez,31.0,Julian,Marquez,The Cuban Missile Crisis,Middleweight,1990-05-08,74.0,185.0,72.0,9.0,2.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,76.3,0.0,7.7,14.0,14.0,0.0
140000794,Jay Cucciniello,35.0,Jay,Cucciniello,Mellow Fellow,Featherweight,1986-07-23,67.0,145.0,0.0,8.0,2.0,0.0,0.0,7.0,2.0,12.0,0.0,0.0,2.0,0.0,2.2,33.8,0.0,0.0,0.0,0.0,0.0
140000795,Joe Giannetti,26.0,Joe,Giannetti,Skeletor,Lightweight,1995-07-05,72.0,155.0,74.5,9.0,4.0,1.0,0.0,5.0,0.0,14.0,0.0,0.0,2.0,0.0,4.6,59.7,2.4,0.0,0.0,0.0,0.0
140000797,Gokhan Saki,37.0,Gokhan,Saki,The Rebel,Light Heavyweight,1983-10-19,72.0,205.0,73.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.9,90.2,0.0,0.0,51.5,51.5,0.0
140000800,Toby Misech,33.0,Toby,Misech,2 Quick,Bantamweight,1988-03-07,68.0,135.0,0.0,11.0,7.0,0.0,0.0,12.0,2.0,0.0,7.0,0.0,0.0,0.0,7.8,62.5,0.0,0.0,0.0,0.0,0.0
140000802,Joey Gomez,35.0,Joey,Gomez,KO King,Bantamweight,1986-07-21,70.0,135.0,71.0,7.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,55.5,2.7,0.0,0.0,0.0,0.0
140000804,Justin Scoggins,29.0,Justin,Scoggins,Skywalker,Flyweight,1992-05-02,65.0,125.0,66.0,12.0,6.0,0.0,0.0,14.0,0.0,2.0,10.0,0.0,0.0,0.0,8.5,89.2,8.2,1.1,14.9,14.9,29.0
140000805,Chad Mendes,36.0,Chad,Mendes,Money,Featherweight,1985-05-01,66.0,145.0,66.0,18.0,5.0,0.0,0.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,6.6,77.0,9.8,0.7,40.3,40.3,40.3
140000806,Ricky Glenn,32.0,Ricky,Glenn,The Gladiator,Featherweight,1989-04-12,72.0,156.0,70.5,22.0,6.0,1.0,0.0,19.0,0.0,10.0,5.0,2.0,2.0,0.0,10.5,72.3,1.6,0.8,8.2,8.2,16.0
140000808,Angelo Trevino,28.0,Angelo,Trevino,Baby Monsta,Welterweight,1993-06-10,70.0,170.0,0.0,7.0,4.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,12.4,84.6,0.0,0.0,0.0,0.0,0.0
140000809,Austin Vanderford,31.0,Austin,Vanderford,The Gentleman,Middleweight,1990-03-21,71.0,185.0,74.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,9.3,81.3,0.0,4.6,0.0,0.0,0.0
140000811,Anthony Adams,33.0,Anthony,Adams,Sugafoot,Middleweight,1988-01-13,73.0,185.0,77.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,64.6,0.0,0.0,0.0,0.0,0.0
140000813,Damian Stasiak,31.0,Damian,Stasiak,Webster,Bantamweight,1990-02-20,68.0,135.0,70.0,11.0,7.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,2.0,0.0,4.4,56.1,6.3,1.5,0.0,0.0,0.0
140000814,Jeremy Kimball,30.0,Jeremy,Kimball,Grizzly,Light Heavyweight,1991-03-01,72.0,205.0,72.0,15.0,9.0,0.0,0.0,17.0,7.0,2.0,14.0,0.0,0.0,0.0,6.7,72.4,3.4,0.0,10.4,10.4,0.0
140000815,Bartosz Fabinski,35.0,Bartosz,Fabinski,The Butcher,Welterweight,1986-04-26,72.0,184.0,75.0,15.0,5.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,5.3,122.3,11.0,0.0,0.0,0.0,23.2
140000816,David Zawada,31.0,David,Zawada,Sagat,Welterweight,1990-08-01,72.0,170.0,75.0,17.0,6.0,0.0,0.0,17.0,5.0,10.0,2.0,0.0,0.0,0.0,7.7,62.9,2.3,5.3,0.0,0.0,0.0
140000817,Vitor Miranda,42.0,Vitor,Miranda,Lex Luthor,Middleweight,1979-03-10,73.0,185.0,77.0,12.0,7.0,0.0,0.0,14.0,2.0,5.0,0.0,0.0,2.0,0.0,7.1,70.9,2.3,0.5,23.2,23.2,0.0
140000818,Abu Azaitar,35.0,Abu,Azaitar,Captain Morocco,Middleweight,1986-03-10,69.0,185.0,76.0,14.0,3.0,1.0,0.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,12.4,87.8,1.2,0.0,0.0,0.0,13.3
140000819,Mauricio Rua,39.0,Mauricio,Rua,Shogun,Light Heavyweight,1981-11-25,73.0,205.0,76.0,27.0,12.0,1.0,0.0,32.0,14.0,2.0,7.0,5.0,5.0,0.0,8.5,93.8,5.1,1.8,81.1,81.1,19.3
140000820,Chase Hooper,21.0,Chase,Hooper,The Dream,Featherweight,1999-09-13,73.0,145.0,74.0,10.0,2.0,1.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,9.2,90.0,2.3,5.1,11.9,11.9,11.9
140000822,Josh Appelt,38.0,Josh,Appelt,The Juggernaut,Heavyweight,1983-06-19,70.0,243.0,0.0,15.0,7.0,0.0,0.0,17.0,7.0,5.0,2.0,0.0,0.0,0.0,3.2,61.8,0.0,0.0,0.0,0.0,0.0
140000826,Alvaro Herrera,31.0,Alvaro,Herrera,Chango,Welterweight,1990-05-14,72.0,155.0,74.0,9.0,6.0,0.0,0.0,12.0,7.0,7.0,7.0,0.0,0.0,0.0,4.5,59.4,0.0,2.7,10.3,10.3,0.0
140000829,Jordan Mein,31.0,Jordan,Mein,Young Gun,Welterweight,1989-10-10,72.0,170.0,73.0,31.0,13.0,0.0,0.0,25.0,7.0,11.0,10.0,0.0,0.0,0.0,8.0,68.9,3.7,0.5,10.8,10.8,14.4
140000830,Eddie Alvarez,37.0,Eddie,Alvarez,The Underground King,Lightweight,1984-01-11,69.0,155.0,69.0,30.0,8.0,0.0,1.0,28.0,10.0,14.0,5.0,10.0,5.0,0.0,10.3,73.6,7.0,1.1,17.2,17.2,12.9
140000831,Shawn Teed,29.0,Shawn,Teed,The Norwegian Nightmare,Heavyweight,1992-02-13,77.0,250.0,0.0,6.0,3.0,1.0,0.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,3.3,66.2,0.0,0.0,0.0,0.0,0.0
140000835,Demetrious Johnson,35.0,Demetrious,Johnson,Mighty Mouse,Flyweight,1986-08-13,63.0,135.0,66.0,30.0,4.0,1.0,0.0,12.0,2.0,19.0,0.0,19.0,7.0,0.0,8.2,101.1,8.0,1.2,15.4,15.4,44.8
140000838,Jacob Kilburn,26.0,Jacob,Kilburn,The Killer,Featherweight,1995-06-28,69.0,145.0,72.0,8.0,4.0,0.0,0.0,10.0,0.0,5.0,7.0,0.0,0.0,0.0,6.1,52.4,1.2,1.2,0.0,0.0,0.0
140000848,Bruno Assis,29.0,Bruno,Assis,Brunao,Middleweight,1992-05-23,75.0,185.0,77.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,4.8,2.4,0.0,0.0,0.0
140000850,Henrique da Silva,31.0,Henrique,da Silva,Frankenstein,Light Heavyweight,1989-09-01,76.0,205.0,76.5,12.0,5.0,0.0,0.0,17.0,5.0,2.0,2.0,0.0,0.0,0.0,9.3,93.1,0.6,0.6,12.5,12.5,0.0
140000858,Allan Nascimento,29.0,Allan,Nascimento,Puro Osso,Flyweight,1991-09-11,69.0,125.0,0.0,16.0,5.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,2.0,0.0,10.8,105.3,2.4,0.0,0.0,0.0,0.0
140000859,Jon Tuck,36.0,Jon,Tuck,Super Saiyan,Lightweight,1984-08-28,71.0,155.0,73.0,10.0,5.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,7.2,61.8,1.0,2.3,10.3,10.3,10.3
140000861,Adam Yandiev,33.0,Adam,Yandiev,Boroda,Middleweight,1988-07-07,69.0,185.0,74.0,9.0,1.0,0.0,0.0,7.0,0.0,14.0,2.0,0.0,0.0,0.0,0.4,12.9,0.0,0.0,0.0,0.0,0.0
140000864,Luigi Vendramini,25.0,Luigi,Vendramini,The Italian Stallion,Welterweight,1996-01-16,68.0,155.0,73.0,9.0,2.0,0.0,0.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,5.4,68.1,1.6,1.6,14.0,14.0,0.0
140000865,Luis Henrique,27.0,Luis,Henrique,KLB,Heavyweight,1993-08-21,74.0,205.0,74.0,12.0,6.0,0.0,1.0,7.0,7.0,14.0,0.0,0.0,2.0,0.0,4.3,90.3,7.4,2.5,0.0,0.0,0.0
140000866,Gray Maynard,42.0,Gray,Maynard,The Bully,Featherweight,1979-05-09,69.0,155.0,70.0,13.0,8.0,1.0,1.0,5.0,12.0,0.0,2.0,0.0,2.0,2.0,4.6,50.2,6.9,1.7,9.9,9.9,64.3
140000867,Conor McGregor,33.0,Conor,McGregor,The Notorious,Lightweight,1988-07-14,69.0,156.0,74.0,22.0,6.0,0.0,0.0,29.0,5.0,2.0,10.0,12.0,2.0,0.0,12.7,87.1,1.6,0.3,44.1,44.1,11.0
140000868,Jessin Ayari,29.0,Jessin,Ayari,Abacus,Lightweight,1992-05-31,72.0,155.0,73.5,16.0,6.0,0.0,0.0,7.0,7.0,12.0,2.0,0.0,0.0,0.0,8.4,58.3,0.0,0.8,0.0,0.0,10.8
140000869,Artem Lobov,35.0,Artem,Lobov,The Russian Hammer,Featherweight,1986-08-11,69.0,145.0,65.0,14.0,15.0,1.0,1.0,12.0,2.0,5.0,5.0,0.0,2.0,0.0,8.4,64.0,0.9,0.0,0.0,0.0,15.4
140000870,Santiago Ponzinibbio,34.0,Santiago,Ponzinibbio,Argentine Dagger,Welterweight,1986-09-26,72.0,170.0,73.0,29.0,4.0,0.0,0.0,23.0,7.0,14.0,0.0,0.0,0.0,0.0,11.1,65.1,1.1,0.0,23.4,23.4,23.4
140000871,Martin Day,32.0,Martin,Day,The Spartan,Featherweight,1988-11-10,70.0,145.0,73.5,8.0,6.0,0.0,0.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,9.5,70.4,1.7,1.1,0.0,0.0,0.0
